2635	-1132	-92	-8
2651	-1360	-100	-16
2666	-1360	-100	-16
2680	-1600	-104	-40
2696	-1808	-160	68
2714	-1920	-72	-68
2730	-1928	-84	8
2746	-1928	-84	8
2761	-1944	-72	-16
2777	-1724	20	-60
2792	-1728	-16	8
2808	-1728	-16	8
2822	-1504	36	56
2838	-1252	52	-24
2854	-1112	76	-20
2870	-1112	76	-20
2884	-952	108	28
2900	-796	132	-32
2916	-736	140	-44
2932	-736	140	-44
2946	-776	124	-4
2962	-804	132	8
2978	-924	100	-24
2993	-924	100	-24
3008	-1096	76	0
3023	-1264	40	20
3041	-1456	8	-8
3057	-1456	8	-8
3072	-1660	-24	-24
3088	-1756	-44	-24
3104	-1884	-88	-24
3120	-1884	-88	-24
3134	-1912	-100	20
3150	-1824	-40	-56
3166	-1780	-132	64
3181	-1780	-132	64
3196	-1504	-136	44
3212	-1352	-108	-36
3228	-1168	-92	-32
3243	-1168	-92	-32
3258	-888	-72	12
3273	-740	-64	-32
3289	-612	-56	-36
3305	-612	-56	-36
3320	-532	-52	-16
3336	-500	-44	-8
3352	-556	-36	-32
3302	-556	-36	-32
3319	-664	-52	-16
3335	-812	-68	-4
3351	-1012	-68	-24
3367	-1240	-80	-28
3383	-1240	-80	-28
3398	-1444	-92	-12
3413	-1624	-136	28
3429	-1780	-108	-16
3445	-1780	-108	-16
3459	-1936	-116	32
3474	-1904	-72	-20
3490	-1848	-68	76
3506	-1848	-68	76
3521	-1792	-176	84
3536	-1432	4	76
3552	-1384	28	68
3568	-1384	28	68
3582	-1204	44	56
3598	-948	128	-4
3614	-924	104	-64
3630	-924	104	-64
3647	-800	144	4
3663	-764	124	8
3679	-792	120	-24
3695	-884	112	-4
3711	-884	112	-4
3725	-1016	84	12
3741	-1164	64	-24
3756	-1372	36	-24
3778	-1372	36	-24
3792	-1532	0	8
3808	-1764	-60	-36
3824	-1764	-56	60
3839	-1764	-56	60
3854	-1848	-88	12
3869	-1844	-116	-8
3885	-1844	-116	20
3901	-1740	-116	20
3916	-1656	-156	-68
3932	-1404	-96	-28
3948	-1184	-72	-12
3963	-1184	-72	-12
3978	-1008	-80	-68
3997	-820	-72	-56
4013	-656	-60	12
4029	-656	-60	12
4044	-572	-48	-8
4060	-544	-40	-60
4075	-568	-44	-16
4091	-568	-44	-16
4105	-644	-48	12
4121	-788	-52	-24
4137	-952	-56	-44
4153	-952	-56	-44
4167	-1156	-68	0
4183	-1352	-80	12
4198	-1556	-80	-24
4214	-1556	-80	-24
4229	-1796	-128	-8
4245	-1744	-72	28
4261	-1808	-52	-60
4277	-1748	20	-16
4293	-1748	20	-16
4307	-1732	-44	-100
4326	-1596	52	-108
4342	-1332	84	12
4357	-1332	84	12
4372	-1224	84	-36
4387	-1104	80	-60
4403	-904	104	28
4419	-904	104	28
4434	-816	120	20
4450	-820	116	-24
4465	-808	124	-8
4481	-808	124	-8
4495	-848	116	24
4511	-992	96	-20
4527	-1148	72	-28
4542	-1148	72	-28
4557	-1288	44	12
4573	-1484	8	-24
4588	-1576	4	4
4604	-1576	4	4
4618	-1724	-40	28
4634	-1768	-72	-44
4649	-1800	-96	-20
4668	-1624	-84	-20
4684	-1624	-84	-20
4699	-1556	-20	-68
4715	-1504	-88	-32
4730	-1208	-76	-20
4746	-1208	-76	-20
4761	-1040	-84	-40
4777	-868	-80	12
4792	-720	-60	20
4808	-720	-60	20
4822	-604	-36	-32
4838	-572	-44	-36
4853	-572	-44	-36
4868	-584	-32	4
4884	-644	-36	-16
4900	-764	-48	-40
4915	-764	-48	-40
4930	-928	-52	-28
4945	-1096	-68	0
4961	-1292	-76	0
4977	-1292	-76	0
4991	-1464	-76	4
5010	-1688	-108	-12
5025	-1692	-56	32
5041	-1760	-40	-80
5057	-1760	-40	-80
5072	-1756	-36	4
5087	-1656	0	-64
5103	-1572	-32	72
5118	-1572	-32	72
5133	-1404	4	96
5148	-1184	72	20
5163	-1092	88	-32
5179	-1092	88	-32
5194	-968	108	-4
5210	-848	128	-12
5225	-848	128	-32
5241	-816	128	-32
5255	-840	116	-4
5270	-868	108	28
5286	-868	108	28
5300	-964	84	-16
5316	-1120	72	-32
5335	-1268	44	-8
5351	-1412	28	-4
5367	-1412	28	-4
5381	-1564	0	-40
5397	-1660	-32	32
5413	-1720	-52	-24
5428	-1720	-52	-24
5443	-1748	-88	-24
5458	-1660	-92	-48
5474	-1540	-100	16
5490	-1540	-100	16
5505	-1412	-132	52
5520	-1260	-76	-8
5536	-1016	-60	-28
5552	-1016	-60	-28
5567	-908	-56	8
5583	-752	-48	-20
5599	-640	-44	-48
5614	-640	-44	-48
5629	-604	-32	-8
5645	-616	-40	16
5661	-660	-40	-16
5680	-772	-40	-40
5696	-772	-40	-40
5711	-916	-44	-12
5726	-1088	-68	-8
5742	-1272	-68	-36
5758	-1272	-68	-36
5773	-1416	-76	0
5789	-1536	-60	-16
5805	-1612	-72	72
5821	-1612	-72	72
5836	-1752	-60	-48
5851	-1696	-20	24
5867	-1616	20	-52
5882	-1616	20	-52
5897	-1536	36	-36
5912	-1364	44	44
5928	-1240	40	-4
5944	-1240	40	-4
5958	-1088	80	-16
5974	-968	104	16
5990	-872	124	4
6009	-836	124	-24
6024	-836	124	-24
6039	-856	108	-4
6055	-884	116	4
6070	-1020	72	-16
6086	-1020	72	-16
6101	-1116	84	-4
6117	-1268	44	-16
6133	-1396	16	8
6148	-1396	16	8
6162	-1536	0	-12
6177	-1616	-24	60
6193	-1616	-24	60
6208	-1696	-68	4
6223	-1692	-76	-24
6239	-1604	-76	-36
6255	-1604	-76	-36
6270	-1524	-96	-8
6285	-1392	-132	76
6301	-1196	-80	36
6317	-1016	-76	-20
6333	-1016	-76	-20
6351	-912	-52	-32
6366	-752	-40	-12
6382	-660	-36	-36
6398	-660	-36	-36
6412	-632	-32	-32
6428	-636	-36	4
6443	-676	-36	-12
6459	-676	-36	-12
6473	-792	-44	-32
6489	-940	-40	-24
6504	-1088	-60	4
6520	-1088	-60	4
6534	-1260	-60	-20
6550	-1384	-72	28
6566	-1528	-76	-44
6583	-1528	-76	-44
6597	-1656	-48	20
6613	-1744	-40	-44
6629	-1660	-28	16
6645	-1660	-28	16
6659	-1572	12	-68
6675	-1488	4	12
6693	-1336	40	24
6708	-1336	40	24
6723	-1216	84	-20
6739	-1068	96	-40
6754	-976	100	-20
6770	-976	100	-20
6785	-880	132	-4
6800	-860	116	-16
6816	-864	120	4
6831	-864	120	4
6846	-932	108	-4
6862	-1008	76	-24
6878	-1112	76	-20
6893	-1112	76	-20
6908	-1268	44	0
6923	-1404	24	-20
6938	-1512	-8	-24
6954	-1512	-8	-24
6968	-1620	-32	-8
6984	-1632	-32	20
7000	-1612	-64	-36
7018	-1612	-64	-36
7033	-1564	-80	-28
7049	-1496	-96	16
7065	-1336	-76	32
7081	-1336	-68	-4
7097	-1140	-68	-4
7112	-1040	-60	-52
7128	-872	-44	-28
7143	-748	-48	-4
7159	-748	-48	-4
7173	-672	-36	-24
7189	-660	-32	-20
7205	-648	-32	12
7220	-648	-32	12
7235	-732	-28	0
7251	-832	-44	-36
7267	472	2040	1544
7282	472	2040	1544
7297	-1040	56	-1748
7313	-1836	-484	-336
7328	-1836	228	-232
7344	-620	228	-232
7362	-892	524	632
7377	-720	152	328
7393	-836	664	316
7409	-836	664	316
7423	-1208	860	-192
7439	-504	924	-144
7455	-704	896	-32
7471	-704	896	-32
7486	-840	668	-124
7501	-644	776	92
7517	-744	692	120
7533	-744	692	120
7548	-700	756	52
7564	-696	764	-12
7579	-720	800	40
7595	-720	800	40
7609	-632	708	16
7625	-752	780	-12
7641	-700	1020	360
7657	-700	1020	360
7671	-664	816	8
7687	-616	900	96
7706	-636	716	-48
7721	-616	852	-84
7737	-616	852	-84
7752	-652	1116	-52
7767	-560	736	-24
7783	-612	740	112
7799	-612	740	112
7814	-632	872	84
7829	-612	916	100
7845	-580	840	124
7861	-580	840	124
7875	-600	852	36
7891	-576	880	76
7907	-660	1044	68
7922	-660	1044	68
7937	-468	796	-84
7953	-516	1032	-148
7968	-524	960	-20
7983	-524	960	-20
7998	-584	884	-12
8013	-556	904	52
8032	-564	936	20
